song_id,track_id,song_name,danceability,duration,energy,loudness
'SOLUHDN12A8C13714D','TRAZCZL128F424E1DD','Oh! quand je dors',0.0,384.62649,0.0,-25.056
'SOQNFQI12AB018882C','TRAZCMY12903CDE03A','Mine All Mine',0.0,178.1024,0.0,-16.626
'SOPEEDH12A58A7C407','TRAZCYR12903C98F1D','Termites in the Bathtu',0.0,264.77669,0.0,-12.796
'SONGBWJ12A58A7AB4D','TRAZCMR128F1462B51',b"Rock 'n' Roll",0.0,183.84934,0.0,-8.957
'SOJDURH12AB018847F','TRAZCER12903CBEFCA','Irapijerkifly',0.0,212.32281,0.0,-16.51
'SOAQHFF12A8C139DD9','TRAZCSY128F42683F2','Shut Up',0.0,236.042,0.0,-9.074
'SODOOMF12AB018D375','TRAZCWP12903CB5764',b"This is My Father's World/For the Beauty of the Earth",0.0,234.762,0.0,-12.998
'SOKGHWU12A6D4FB9F8','TRAZCUE128F4223510',b"Paper Aeroplane (Live From 'Drastic Fantastic' Tour)",0.0,282.5922,0.0,-18.054
'SOZYQQT12A8C13B4EA','TRAZCNK128F42A515E','Agenda Zwei Null Eins Null',0.0,365.73995,0.0,-11.876
'SOJAKEW12AB017D93A','TRAZDQQ128F93590E2','From a Jack To a King',0.0,131.83955,0.0,-10.112
'SOHLFGQ12AB0186CAD','TRAZDOM128F933DBB2',b"Drinkin' Wine - Original",0.0,162.01098,0.0,-12.567
'SODNUZL12AB017B1E8','TRAZDUL128F92EBFC4','Str8 M.O.B.',0.0,230.47791,0.0,-6.694
'SOTCXIY12AB0183D7A','TRAZDHL12903CBBB4',b"La vie d'artiste",0.0,163.05587,0.0,-12.859
'SOWWTHH12A81C237FE','TRAZDGU128F4234A91','After The Glitter Fades (LP Version)',0.0,166.39955,0.0,-17.913
'SODFTEM12AF72A8D40','TRAZDGW128F424A4A3','Wanted Dead Or Alive',0.0,302.52363,0.0,-13.051
'SODLBPC12A8C13E618','TRAZDAV128F42A6515','Say Something [featuring Jean Grae] (Album Version)',0.0,222.11873,0.0,-6.434
'SOOIAPQ12AB018E44A','TRAZDHN12903CB7532','Scrimmage',0.0,393.63873,0.0,-14.232
'SOCLEZT12A8C13CE4A','TRAZDEN128F4276BA9','Farenheit 303',0.0,504.47628,0.0,-15.046
'SOWUARL12AC468AC3C','TRAZVKD12903CE88C1','So It Goes',0.0,191.7122,0.0,-14.113
'SOAYQTC12AB0182A48','TRAZVZX128F930C9A2','India',0.0,124.682,0.0,-25.416
'SOVCXUP12AB017E0E6','TRAZVVL128F930FD4D','Contagious',0.0,267.88526,0.0,-8.602
'SOKDCSL12A8C13B736','TRAZQRN128F426F725','Rubber Track',0.0,211.09506,0.0,-14.696
'SONZCGY12A8C1403C1','TRAZQQV128F428BAB5','Mercedes Benz',0.0,55.66649,0.0,-5.396
'SOETKNB12A6D4FCC6A','TRAZQAY128F421AFF5','Tell Me Why',0.0,221.3873,0.0,-6.854
'SOKZRVN12A8C13F948','TRAZQTY12903CEDACC','Night Time',0.0,394.73587,0.0,-5.537
'SOBOUAF12A8C13CE4A','TRAZQPN128F42AA894','Psihi Mou Moni',0.0,196.362,0.0,-8.189
'SOTWXMH12AB0180E01','TRAZQRJ128F932EAB6','So Much Love',0.0,134.68689,0.0,-15.636
'SORYYCT12A8C13FFAE','TRAZQCL128F428973A','The Everlasting Gaze (A Static Lullaby)',0.0,241.10975,0.0,-6.571
'SOYMECD12AB0186797','TRAZXBG12903CC5BF2','It\x19s Too Late Now',0.0,195.42159,0.0,-4.449
'SOBMUGA12A8C13A751','TRAZXVB128F4271EF9','Die Gesellschaft',0.0,376.05832,0.0,-15.972
'SOGMQYW12AB018C302','TRAZEYQ12903C9D099','Shed So Many Tears',0.0,135.99302,0.0,-15.086
'SOMABKL12A8C138314','TRAZEFH128F4276468','Drunnhvita Elevator',0.0,191.92118,0.0,-39.325
'SOSJWRY12A8C1416D','TRAZEQU128F42926FD','Mountain Theme',0.0,113.99791,0.0,-21.141
'SOLCNJN12A6D4F7740','TRAZEBG128F1456D2E','You Found Me',0.0,151.24853,0.0,-5.41
'SOJDQMV12AB0182752','TRAZBZW128F934BCE0','El \xc3\xbaltimo rom\xc3\xa1ntico: romanza de tenor',0.0,243.48689,0.0,-13.608
'SOXGKJJ12AB0183C53','TRAZBAF128F93097CA','Bop Till You Drop',0.0,264.04526,0.0,-12.88
'SOODJPE12AB01815F8','TRAZBBP128E07845D4','School Spirit Skit 2',0.0,46.602,0.0,-13.928
'SOUGKFV12AB0184F4','TRAZBQW128F9306FD2','Strangers In The Night',0.0,201.56036,0.0,-4.859
'SOTUDJY12AC9070E78','TRAZKIS12903CEED76','Lament for Frankie',0.0,192.67873,0.0,-22.187
'SODHQLP12A6D4FA6FA','TRAZKXE128F149437C','Dos imposibles',0.0,225.4624,0.0,-6.146
'SOTQJBV12AB018A0A9','TRAZKDD12903CC8328','Narechenny Izgoem',0.0,407.50975,0.0,-9.15
'SOJFLGV12A8C141AB3','TRAZKAN128F92D5EB4',b"I Don't Care If You Lie (C Layne)",0.0,184.76363,0.0,-10.317
'SOKAVYA12AB0188454','TRAZKAG12903CD1918','Too Shy To Scream',0.0,176.61342,0.0,-4.606
'SOOYYGD12A8C131830','TRAZKOL128F4234128','Sugar Buzz',0.0,286.6673,0.0,-13.763
'SOLVMKY12A8C13A5AE','TRAZLWP128F428F3C1','Dame Un Besito (Version Salsa)',0.0,270.94159,0.0,-6.7
'SOPHUZW12A58A7BD02','TRAZLHI128F427A408','Fiel Enamorado',0.0,329.97832,0.0,-5.569
'SORLYBE12AF72AD168','TRAZLXH12903CF7D51','She Is',0.0,227.60444,0.0,-6.132
'SOKCXFJ12A8C1350EC','TRAZLSQ128F424ADE8','Dry Bone Shuffle',0.0,199.1571,0.0,-16.923
'SODSIZV12AB018A3A','TRAZLOO12903CA475D','Ouverture',0.0,283.27138,0.0,-12.907
'SOZVWSE12A6D4F7ADA','TRAZLIS128F1486F43','Gir Dig Mer',0.0,207.67302,0.0,-6.012
'SOAYSDV12AB0186EE0','TRAZLCH12903CE3D6D','The King',0.0,197.79873,0.0,-16.323
'SOYGZPA12AB0188EF2','TRAZLFL12903CCE70E',b"You're All I Need",0.0,224.02567,0.0,-6.007
'SOHZDWZ12A8C136FBD','TRAZLZS128F425323D','Keysage',0.0,229.22404,0.0,-11.902
'SOYCYPP12AB0185E21','TRAZLFO12903CB6C0','Lead Me To The Cross (Acoustic)',0.0,287.73832,0.0,-6.183
'SOEKOOF12A8C145EBD','TRAZYZQ128F92E7FDA','Sarapatel Humano',0.0,293.43302,0.0,-13.485
'SOQZBVF12A8C13813A','TRAZYVR128F4280A24','Last Night',0.0,208.09098,0.0,-7.492
'SOFUPPL12A8C143A06','TRAZYWB128F92C3AC0','Circumstances',0.0,305.6322,0.0,-11.61
'SOQUEMR12A6D4FAD07','TRAZYBC128F4214A10',b"Who's 2 Blame",0.0,237.45261,0.0,-9.079
'SOZSRHD12AB0189A2C','TRAZPJO12903CB4EA6','Mother-In-Law Blues',0.0,154.8273,0.0,-14.925
'SORYGBM12AB0186F25','TRAZPKX128F930BCB9','Dreams - Original',0.0,341.49832,0.0,-10.474
'SOWMQNJ12A8AE471EE','TRAZWGV128F425DA7C','Just Let Me Be In Love',0.0,227.57832,0.0,-7.695
'SOMRFYQ12A8C1325B2','TRAZWDT128F4241B14','Pretend',0.0,167.07873,0.0,-17.514
'SOMVCFU12A8C141903','TRAZWEI128F92FD924','Calm',0.0,429.29587,0.0,-22.786
'SOIPQBF12AB018C890','TRAZWLK12903CC49A2','Wrong Decision (Instrumental)',0.0,234.23955,0.0,-12.123
'SOMRXYJ12AB0185687','TRAZWBZ128F9338D12','Blue Lights Flashing',0.0,260.70159,0.0,-5.769
'SOBATVY12A8C134A4C','TRATRMT128F4249901','Little Latin Lupe Lu',0.0,130.0371,0.0,-11.47
'SOBKWON12A58291C7D','TRATRJL12903CAF484','Party',0.0,252.23791,0.0,-14.6
'SOREBOF12A8C13E102','TRATRPJ128F4291CA2',b"You'll Know Where Your Plane Is... (Part 4)",0.0,110.86322,0.0,-11.905
'SONRULN12A8C1404A0','TRATRJV128F428D077','Baila Girl_ Todo Hombre Llorando Por Ti',0.0,181.34159,0.0,-7.421
'SONLMRH12AAF3B282D','TRATRPK128F932D69F','Pi Jiu Pao Pao (Beer Bubbles)',0.0,323.23873,0.0,-6.793
'SOINAZQ12A8C142AF5','TRATUBW128F92F3866',b"Cleo's Mood",0.0,188.94322,0.0,-2.775
'SODOYEJ12A8C136B43','TRATUJR128F42693E6','Why Should I Cry For You',0.0,180.71465,0.0,-18.018
'SOVHCNH12AB0180DD6','TRATUSS128F92FD5AA','You Beat The Hell Outta Me',0.0,207.85587,0.0,-11.947
'SOMPGSD12A58A7F840','TRATUQR128F422F34D','Kickstart My Heart (Album Version)',0.0,295.28771,0.0,-5.493
'SOOVSAM12A81C218AF','TRATIBL128F4250E1C','Firehouse Rock',0.0,255.4771,0.0,-5.788
'SOEWUBS12A6D4F8DB0','TRATITX128F4245C6D','Ghosts_ Second Variation',0.0,426.00444,0.0,-16.181
'SOCWGLQ12A8C13D14A','TRATIRE128F42A667F','She Will Love You (Album Version)',0.0,258.82077,0.0,-5.249
'SOCKRCU12A8C143B0C','TRATIQJ128F92DFA28','Revitalise',0.0,264.82893,0.0,-5.603
'SOSKAWG12A8C1359AD','TRATIAY12903CF7B87','Olivia',0.0,230.71302,0.0,-9.893
'SOYEKDD12A6702113','TRATISX128F4266B66',b"Why Wouldn't I (featuring Fabolous & Paul Cain)",0.0,278.38649,0.0,-3.991
'SOIYXSW12A8AE4885','TRATIGJ128F423B3A0','One King (Album Version)',0.0,277.21098,0.0,-8.582
'SOIFKVI12A8C131696','TRATIKG128F4233475','Un nuevo amor (version salsa)',0.0,184.21506,0.0,-6.991
'SOPJHMG12A6D4FA978','TRATIYP128F14A3056','Menutha',0.0,252.1073,0.0,-9.653
'SOITFJA12AB01824A9','TRATIHR128F9305D63','Silent Partner (Peace Out)',0.0,52.4273,0.0,-18.604
'SOVMCUJ12A6D4F778E','TRATIIV128F145C91D','Like A Hurricane',0.0,215.40526,0.0,-11.712
'SOCFAPK12AB018A10D','TRATNDJ128F9359840','Mathilda',0.0,222.24934,0.0,-19.547
'SOAPTVO12A8C133113','TRATNNX128F426AA41','Green And Blue',0.0,294.39955,0.0,-9.894
'SOEBJPB12AB0188164','TRATNHC12903CFA949','Hey Joe',0.0,151.24853,0.0,-10.208
'SOGWDQX12AB0185701','TRATGQQ128F9314185','Shrivasta',0.0,238.57587,0.0,-13.7
'SONWOUM12AB018555E','TRATGDZ128F9314B6C','In Pursuit of the Implicate Order of Cultural Chaos',0.0,38.00771,0.0,-22.721
'SOBACBP12AB0188B9F','TRATGUX12903CBA6AC',b"Punk Rocker '97",0.0,122.56608,0.0,-5.901
'SOLQBAW12AB0184198','TRATGQP128F93306B0','The Deep Blue Sea',0.0,192.05179,0.0,-9.181
'SOYQIME12AB017F31F','TRATGQE128F93060E3','Got To Make Me Love You',0.0,219.01016,0.0,-7.847
'SOJPDXW12A8C135D6A','TRATGAS128F425B7F0','Strassenkrieg',0.0,178.96444,0.0,-6.633
'SOLTMLK12AB018A1C','TRATGOC12903CC5BE2','Dedicated',0.0,324.46649,0.0,-14.241
'SOCFXKC12A8C13E150','TRATGVD128F42A8331','Three Little Words',0.0,222.69342,0.0,-9.953
'SOBJZRJ12A8C13EB0C','TRATZNW128F427101D','Carol Of The Bells (Instramental Featuring The Budapest Pops Orchestra)',0.0,113.42322,0.0,-11.326
'SOZRYQY12AB0188BE0','TRATZDT12903CAECE5','Poema do semba',0.0,337.08363,0.0,-7.775
'SODKDRR12AB0186636','TRATZBC128F933A552','Never Know What You Can Do (Give It A Try) - Original',0.0,228.49261,0.0,-13.525
'SOCQBIM12A8C14419E','TRATTMO128F92D07B1','War Of The Worlds',0.0,123.95057,0.0,-13.057
'SOMGPML12A8C13AE8C','TRATTGW128F427A82D','Red Socks Pugie',0.0,315.27138,0.0,-6.611
'SOBFTYI12AB01849FC','TRATTRI12903CAF946','Sarah Palin {I Wanna Lay Pipe} [Remix]',0.0,196.57098,0.0,-5.881
'SOIBGHG12A6D4F7514','TRATTAF128F147CA09','No Te Apartes De Mi',0.0,245.34159,0.0,-9.044
'SOQHIVE12A8C143339','TRATTRX128F92E764F','Going Back To Memphis',0.0,146.15465,0.0,-21.852
'SOBFLPE12A6D4F8687','TRATTMT128F149167',b"Ain't No Sunshine",0.0,251.66322,0.0,-11.881
'SOEYLSW12A8C131366','TRATSSL128F92F67BD','Down the Line',0.0,219.402,0.0,-11.999
'SOLTWNN12A8C13FE24','TRATSNE128F427EDB6','African Typic Collection',0.0,397.58322,0.0,-13.856
'SOYDJRJ12AC4685ED','TRATSUF12903CE90D5',b"La maison ou j'ai grandi",0.0,208.79628,0.0,-11.318
'SOKJDLN12AB01826D9','TRATARQ128F932BD75','Ice Cream Cone',0.0,169.37751,0.0,-16.895
'SOOMYIJ12A8C133601','TRATAFP128F423F8DD','Cry Of The Earth',0.0,387.97016,0.0,-12.068
'SOHGXBL12AB0183D01','TRATAMJ12903CA7BA9','Stack and Pile',0.0,201.97832,0.0,-3.669
'SONCWFW12A8AE4702','TRATAZV128F425A410','Goody Two Shoes',0.0,202.97098,0.0,-3.402
'SOUOIBI12AC3DFB10A','TRATAMG12903CE335E','Shitzzo',0.0,403.85261,0.0,-9.689
'SOAFNMG12A8C136D00','TRATAQC128F4269549',b"I Still Haven't Found What I'm Looking For",0.0,180.00934,0.0,-13.943
'SOMNBNO12A8C1430D2','TRATAGC12903CDCE67','I Versus I',0.0,184.842,0.0,-4.684
'SOZLDWX12AB0181A32','TRATFBG128F9352D17','Plecaciunea mortii',0.0,620.19873,0.0,-5.283
'SOUTDGY12A8C13F17A','TRATFDV128F42B62F7',b"Don't Keep Me Wondering",0.0,121.02485,0.0,-9.391
'SODHAHY12A58A8024A','TRATFNU128F42466AF','I\xc2\xb4m Throwing Rice',0.0,159.58159,0.0,-15.159
'SOLKVTJ12A6D4FC610','TRATFEN128F14A3A6E','Ace Insurance Man',0.0,214.96118,0.0,-10.736
'SOJBWKS12A8C135255','TRATFJI128F4252046','Oedipus Rex_ Atto Primo: Liberi_ Vos Liberabo (Oedipus) (Stravinsky)',0.0,198.45179,0.0,-20.731
'SOZRJUQ12A81C1F779','TRATOFK128F422AD0C','baby Wayo',0.0,235.28444,0.0,-10.703
'SOCHEWB12AC4685ED1','TRATOAL12903CE90D3','Sans ton amour',0.0,181.10649,0.0,-9.737
'SOMASOQ12AB018ACC8','TRATOVV128F93448E7',b"Everybody's boppin'",0.0,366.0273,0.0,-12.547
'SOHHZTL12A8C1363B4','TRATOQR128F426BAEE','Tango de la Flor (Album Version)',0.0,145.55383,0.0,-10.905
'SOUBKZQ12AB0188926','TRATOQD128F9336A53','The Ram And The Scorpio',0.0,355.21261,0.0,-8.127
'SOHHLEA12AB017BD6E','TRATOHB128F930270D','San Agustin',0.0,420.62322,0.0,-9.514
'SOBKJPO12AC3DFA006','TRATOZH12903CFA6DC','We Are One Light',0.0,295.10485,0.0,-36.037
'SOHWHDA12AC3DF5493','TRATOKV12903CDDF0F','This World Is Not My Home',0.0,138.16118,0.0,-10.654
'SOCVJVC12A67FFB40C','TRATOHC128EF3460DA','Popovic',0.0,306.18077,0.0,-4.118
'SOQTEHM12A8C1388E6','TRATOMT128F4285D7C','Boom-Shack-A-Lack (12" Mmix / Bonus Tra)',0.0,326.00771,0.0,-8.28
'SOIDUUW12A8C13DF25','TRATONC128F4299381',b"I've Got You Under My Skin",0.0,159.16363,0.0,-12.675
'SOWFODK12A6D4FD35E','TRATOCB128F4220F9F','Tropical Nights',0.0,166.97424,0.0,-24.399
'SOKYOBT12A6D4FBBB0','TRATOAJ128F422F6A7','Puritania',0.0,186.56608,0.0,-3.086
'SOXMJIX12A8C13C3FE','TRATHCF128F4293FC8',b"My Heart's Desire",0.0,261.3024,0.0,-13.869
'SOABFQI12A58A7D162','TRATHPX128F9341B8A','Another World (Album Version)',0.0,494.10567,0.0,-14.009
'SOBLAUT12AB01830D0','TRATHGH12903C9D01','Superconstellation',0.0,164.362,0.0,-7.971
'SOTDFAQ12A6D4FB3E1','TRATHFM128F148ADD4','Hard Times',0.0,225.61914,0.0,-8.843
'SOTHMMZ12A58A7EA1D','TRATHDF128F92FCD1A','Flipside',0.0,182.22975,0.0,-6.759
'SOOGZTT12AB018A256','TRATMNB128F93520D4','Nastaran',0.0,273.94567,0.0,-15.689
'SOAWJZF12A6D4F7DE1','TRATMXM128F1457AC','La Traviata - highlights (1990 Digital Remaster): Ah_ non pi\xc3\xb9 (Alfredo/Violetta)',0.0,112.14322,0.0,-20.02
'SOBUVHE12A8C1408D0','TRATMYL128F428FC64','G\xc3\xb6zlerinde H\xc3\xbcz\xc3\xbcn',0.0,343.50975,0.0,-12.078
'SOYFAOH12AB017D723','TRATMOT128F93256B3','Chega De Sausade',0.0,206.47138,0.0,-14.645
'SOLXXRJ12A6D4F7260','TRATMBK128F146BB52','Firepower (The Tables Have to Turn) (Explicit) (Feat. Capleton)',0.0,311.06567,0.0,-4.08
'SOJSKKY12A8C134B10','TRATMAL128F427EC8D','Cendrier',0.0,190.69342,0.0,-6.371
'SOWIBYR12AB017EB19','TRATMOS128F9318337','Voyagers - Improvisation 12',0.0,177.31873,0.0,-26.675
'SOSRWME12A6D4FB7DE','TRATMBF128F421B3E7','Playing In The Dirt',0.0,238.39302,0.0,-13.202
'SOOIUAA12AB01870D5','TRATJIU12903CA7269','Your Chance To Rock',0.0,211.27791,0.0,-10.803
'SOEWDGW12A58920580','TRATJXC128F93124CE','Perfect Moment',0.0,270.62812,0.0,-17.864
'SOTXBEP12A8C1377BA','TRATJKR128F4269F41','You Are!',0.0,498.83383,0.0,-10.711
'SODSXCY12AAA8C598D','TRATJTH128F92EF33C','Seasick',0.0,220.89098,0.0,-8.571
'SOFOHYX12A6D4F814D','TRATCOE128F145F694','Tu Robaste Mi Corazon',0.0,232.80281,0.0,-8.573
'SOXNVHD12A8C13CD75','TRATCAZ128F4284985','Sweet Love',0.0,310.20363,0.0,-12.67
'SOVCDEV12A6D4FCD04','TRATCLI128F422BCF8','Wind Beneath My Wings',0.0,255.76444,0.0,-9.81
'SOCRJDR12A8C139007','TRATDKN128F4281092','The Air Force song : Evening colors sequence',0.0,37.01506,0.0,-17.527
'SOXQPRR12AB018091F','TRATDLH128F93384B0','22 (Acoustic)',0.0,187.24526,0.0,-8.295
'SOOIXVH12AC3DF9B00','TRATDYC12903CE48BD',b"Nino ven pa'ca",0.0,203.85914,0.0,-10.0
'SOQLCJK12AB018DB42','TRATDSO12903CDC007',b"Revolver [Tracy Young's Shoot To Kill Remix]",0.0,564.94975,0.0,-4.204
'SOHMODT12A8C13735C','TRATDTH128F4263AAD','Hey Joe',0.0,329.66485,0.0,-8.88
'SOYQDMK12A58A799E3','TRATVRH12903C9EE09','I Applaud You  (LP Version)',0.0,197.98159,0.0,-5.727
'SOOJJYM12A8C144778','TRATVMP128F92E6ACE',b"Dans cette nuit j'ai envie de me perdre",0.0,183.19628,0.0,-15.665
'SOCYRFO12AB018367','TRATVGW128F934F185','Las Hermanas Granaditas',0.0,131.02975,0.0,-15.416
'SOZMHGF12AB017E01C','TRATVGT128F9310C89','Menuet in the Name of Haydn',0.0,155.19302,0.0,-28.327
'SOQZOZZ12A6D4F8134','TRATQDK128F1489B3E','Lies',0.0,242.33751,0.0,-5.808
'SOCBEID12A58A79E49','TRATQQQ128F93084BE','The Imperial March from The Empire Strikes Back',0.0,184.45016,0.0,-15.857
'SOCVTWK12AB0187F54','TRATQII12903CC785F','Boomerang (Reprise)',0.0,193.72363,0.0,-6.149
'SOEGRMM12AB01856C','TRATQTC128F9358C8','The Wedding Samba',0.0,174.86322,0.0,-18.697
'SOLXSAG12AB01874BD','TRATQSL128F932E2ED','Morning Glow',0.0,217.96526,0.0,-8.486
'SOBLADF12AB01860F5','TRATQWZ128F93133F8','Slavinka',0.0,317.28281,0.0,-8.328
'SOEMMUW12A58A77F60','TRATXHO128F9338653','Te Fuiste En Abril',0.0,134.3473,0.0,-9.182
'SONTEEZ12A8C13EC73','TRATXYI128F42AC8F2','Albo',0.0,280.2673,0.0,-4.936
'SOWRPTG12AAF3B1C29','TRATXIS128F92D9676','Dream State',0.0,266.9971,0.0,-6.514
'SOPBMDJ12A67AD8666','TRATXMS128EF340BEC',b"It Ain't A Problem",0.0,227.57832,0.0,-6.404
'SODCRRC12A8C139A9F','TRATEWX128F427CCC1','Fungus',0.0,311.58812,0.0,-6.776
'SOKPWFH12A6702056E','TRATEMP128E0788535','Abscondence',0.0,285.962,0.0,-6.779
'SORAHIC12AB0185506','TRATESS128F934DA9F','Sirius Calling',0.0,207.09832,0.0,-12.326
'SORTYWG12A8C1444E7','TRATESL128F92F12DF','Make The World Go Away',0.0,125.1522,0.0,-12.818
'SOTLZBK12A6D4F7E63','TRATBXO128F1466466','Check It (Explicit)',0.0,264.69832,0.0,-8.611
'SOXNPFT12AB01859DA','TRATBRK12903CAF9AF',b"She's On That Revivalism",0.0,107.49342,0.0,-3.682
'SOLWZMY12AB0182AAD','TRATBRJ12903D06127','Million Miles',0.0,543.97342,0.0,-8.249
'SOORKFA12AB01838BF','TRATBAU128F92FB282','Telecommunication',0.0,130.35057,0.0,-8.475
'SOEVMQS12A6D4F9A77','TRATBNY128F1485A4A',b"He'll Deliver Me",0.0,219.92444,0.0,-7.104
'SOKTJKI12A8C143254','TRATBNG128F92CADA8','Llamado De Emergencia',0.0,239.882,0.0,-4.335
'SOOXMZO12A58A7D62F','TRATBFX128F4221186','Borin Fuckin Town',0.0,296.80281,0.0,-10.374
'SOIOAIN12A58A7A9A5','TRATBVA128F9312ACC',b"I Don't Want To Let You Go",0.0,228.44036,0.0,-10.571
'SOPNTAR12A6D4F7B7D','TRATBWX128F427D343','At The Movies (1991 Digital Remaster)',0.0,136.38485,0.0,-9.233
'SOHUMGO12A58A7C8F5','TRATBQM128F146DD5',b"Don't Go Breaking My Heart (LP Version)",0.0,152.29342,0.0,-13.205
'SOVLVKM12AF72A05AC','TRATBYD128F92CE21A','Into The Mouth Of Hell We March [Explicit]',0.0,352.02567,0.0,-3.18
'SOQJLFV12AB01897C7','TRATKVK128F93668B8','Soldiers At War feat. Kon Juan_ Big Scoob_ Short Nutty_ L.V.',0.0,354.7424,0.0,-6.488
'SOQQDOT12A8C13BB64','TRATKTL128F428C94C','Papi Chulo (Extended Mix)',0.0,329.53424,0.0,-7.581
'SOWKQWU12A6D4F8937','TRATKGB128F146AB26','He That Dwelleth (Psalm 91) (In My Dreams Album Version)',0.0,321.01832,0.0,-13.295
'SOFOGUH12A8C1449BD','TRATKKL128F92F8C35','In John Fahey There Is No East or West (feat. John Doan)',0.0,274.99057,0.0,-13.353
'SOOXLKF12A6D4F594A','TRATKVY128EF35F97A','Harder To Breathe',0.0,173.66159,0.0,-4.757
'SOSNTPX12A8C137371','TRATKZR128F426B930','Disco Jonki',0.0,168.69832,0.0,-8.275
'SOZSHWZ12A8C1452B5','TRATKXV128F92D0480','From Tense To Loose To Slack',0.0,143.01995,0.0,-9.277
'SOHCZTI12A8C139141','TRATKAA128F426E8A0','Say A Little Prayer',0.0,235.04934,0.0,-10.562
'SOUROWU12A6D4F8EA6','TRATLLL128F149DBE','Five For Ellis',0.0,119.71873,0.0,-12.192
'SOUIQBJ12AAFF43EE6','TRATLXA128F93079AF','Simple Lullaby (Do Maj)',0.0,317.77914,0.0,-13.679
'SOMNZVI12AB0186A1','TRATLMG12903CDD094','Padam padam',0.0,64.1824,0.0,-20.251
'SOGHNAC12CF5663C17','TRATYCL12903CECAAC','Where Does Rosie Go?',0.0,135.36608,0.0,-12.965
'SOBOUQL12AB0181364','TRATYVV128F931CF6E','When Love Dies',0.0,190.04036,0.0,-22.166
'SOFWNNU12A8C13BCB3','TRATYNL128F429D572','The Phantom Of The Opera/Wishing You Were Somehow Here Again',0.0,198.13832,0.0,-15.585
'SOYBZCP12AB018042D','TRATYQP12903CF5881','Peace With Myself',0.0,249.44281,0.0,-9.94
'SOABUIH12A6D4F8DB3','TRATYGE128F149D0B1','Ihr hated nur (P-Dog Remix)',0.0,263.33995,0.0,-4.006
'SOBAJTX12A8C13175F','TRATYZP128F4236CBD','Soca Mi Nice',0.0,235.49342,0.0,-9.396
'SOXAHRF12AB0186610','TRATPXY128F934FE34','Essa Marie',0.0,121.10322,0.0,-19.271
'SOCNTQV12A6D4F4ADD','TRATPKE128F1467FE7','You Got Me (The Juan Maclean Dub)',0.0,501.13261,0.0,-6.751
'SOOIZML12AB0186743','TRATPRE128F931B12E','Hey Joe',0.0,136.04526,0.0,-11.651
'SOAHDOA12A6D4FA830','TRATPJK12903CBF745','Swinging On A Star',0.0,156.02893,0.0,-9.931
'SOGFLWF12A6D4F64AC','TRATPCS128F146224A',b"I'm Only Out For One Thang (Explicit) (Feat. Flavor Flav)",0.0,130.7424,0.0,-6.388
'SOELUFA12AB01805B5','TRATWUD128F9309671','Happy',0.0,231.36608,0.0,-6.953
'SOYCOEX12AB018B5DF','TRATWYC12903CE60D6','Parasitic Twins',0.0,281.23383,0.0,-6.991
'SOGMBVZ12A8C139077','TRATWLW128F4283E6E','Love Alone',0.0,247.7971,0.0,-10.156
'SOSLLDN12AB018CA89','TRATWUQ12903CBB990','El Amor De Mi Vida',0.0,213.65506,0.0,-10.543
'SORVGNO12AB01842E','TRATWFZ128F931D72F','Midnight',0.0,239.41179,0.0,-7.556
'SOJLKSL12AB0183D93','TRASRJQ128F9335405','America the Beautiful',0.0,156.47302,0.0,-9.059
'SOOXFEI12A8C13FE28','TRASRTM128F42892D2','Tunnel Vision',0.0,294.00771,0.0,-7.21
'SOCGOZK12A8151BD5D','TRASRXK128F9311176','Fake Tales Of San Francisco',0.0,177.94567,0.0,-4.385
'SOMYMHM12A8C134EC','TRASRYK128F4249EA1','Bajo Un Palmar',0.0,176.69179,0.0,-9.604
'SOHFRAI12AB0183D3D','TRASRXQ128F92F8CF1','First Kiss',0.0,205.11302,0.0,-19.834
'SOUJNNT12AB018425D','TRASRRW128F9325663','The Yellow Rose Of Texas (From Giants)',0.0,265.82159,0.0,-15.817
'SOQVDHJ12AB017E528','TRASRBM128F9304F43','The Vine',0.0,246.72608,0.0,-11.429
'SOSXZDI12A6D4FD20F','TRASUHM128F4249D21','In The Sweet By And By',0.0,172.48608,0.0,-15.581
'SOVZCEG12A8C131770','TRASUAV128F4266114','Know Your Friends',0.0,221.23057,0.0,-10.69
'SOYDXZM12AB0186736','TRASUTG128F935A445','Container',0.0,139.88526,0.0,-4.894
'SOJJATE12A8AE46A59','TRASUIZ12903CA4ACE','Dash Way Belly',0.0,188.99546,0.0,-6.734
'SORRYWR12A8C140E3C','TRASUDV128F42B86F','Perfect Motion',0.0,590.15791,0.0,-9.59
'SOFWGSO12AC4689945','TRASUBB12903CE6546','Valokeilojen vampyyri',0.0,210.49424,0.0,-4.27
'SOSJQVT12A81C21546','TRASUKM128F422AA6F',b"I'se Just A Bad Luck Man",0.0,202.78812,0.0,-17.7
'SOCYRJH12AB0181091','TRASIVA128F933DB52','In My Life',0.0,151.58812,0.0,-10.338
'SOCYJTH12AB0184649','TRASITK128F92F346F','Die T\xc3\xbcr die zum Gl\xc3\xbcck f\xc3\xbchrt',0.0,220.47302,0.0,-13.319
'SODNJYF12A8C135581','TRASIJO128F4258025','Pass The Puck',0.0,30.01424,0.0,-5.124
'SOBQAPA12A8C13261C','TRASIKP128F423EED7','La Photo',0.0,240.01261,0.0,-8.325
